63.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DATA_ACCESS,INFO;DB,FINEST;NBA,INFO;SYSTEM,FINE;VALIDATION,INFO;VISUALFORCE,FINER;WAVE,INFO;WORKFLOW,FINE
13:29:10.1 (245475569)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_MODIFIED_ITEM|"modifiedItem"
13:29:10.1 (245478099)|HEAP_ALLOCATE|[21]|Bytes:12
13:29:10.1 (245487560)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_MODIFY_REASON|"modifyReason"
13:29:10.1 (245489821)|HEAP_ALLOCATE|[21]|Bytes:18
13:29:10.1 (245499390)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_MRC_PRICE_OVERRIDE|"MRC_Price_Override"
13:29:10.1 (245501815)|HEAP_ALLOCATE|[21]|Bytes:56
13:29:10.1 (245511786)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_MSG_DA_ALREADY_APPROVED|"Device Activation Cr (36 more) ..."
13:29:10.1 (245514084)|HEAP_ALLOCATE|[21]|Bytes:54
13:29:10.1 (245524578)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_MSG_LA_ALREADY_APPROVED|"Line Activation Cred (34 more) ..."
13:29:10.1 (245527004)|HEAP_ALLOCATE|[21]|Bytes:50
13:29:10.1 (245537631)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_MSG_MRC_ALREADY_APPROVED|"MRC Price Override a (30 more) ..."
13:29:10.1 (245539974)|HEAP_ALLOCATE|[21]|Bytes:9
13:29:10.1 (245549901)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_MULTILINE|"MultiLine"
13:29:10.1 (245552536)|HEAP_ALLOCATE|[21]|Bytes:14
13:29:10.1 (245562144)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_MULTILINE_BYOD_APINAME|"MultiLine_BYOD"
13:29:10.1 (245564495)|HEAP_ALLOCATE|[21]|Bytes:4
13:29:10.1 (245574475)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_NAME|"name"
13:29:10.1 (245576859)|HEAP_ALLOCATE|[21]|Bytes:19
13:29:10.1 (245586977)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_NEGOTIATED_REQUEST_ID|"negotiatedRequestId"
13:29:10.1 (245589417)|HEAP_ALLOCATE|[21]|Bytes:20
13:29:10.1 (245599716)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_NEGOTIATED_REQUEST_IDS|"negotiatedRequestIds"
13:29:10.1 (245602170)|HEAP_ALLOCATE|[21]|Bytes:12
13:29:10.1 (245612853)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_NEGO_REC_NAME_FRP|"FRP Discount"
13:29:10.1 (245615398)|HEAP_ALLOCATE|[21]|Bytes:10
13:29:10.1 (245625256)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_NEGO_REC_NAME_SSK|"SSK Waiver"
13:29:10.1 (245627506)|HEAP_ALLOCATE|[21]|Bytes:5
13:29:10.1 (245637139)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_NEGO_USER_VALUE_WAIVE|"Waive"
13:29:10.1 (245639502)|HEAP_ALLOCATE|[21]|Bytes:22
13:29:10.1 (245649668)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_NESTED_GROUPITEMID|"highVolumeGroupItem. (2 more) ..."
13:29:10.1 (245652109)|HEAP_ALLOCATE|[21]|Bytes:24
13:29:10.1 (245662823)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_NESTED_PRODORDITEM_ID|"groupProductOrderIte (4 more) ..."
13:29:10.1 (245665429)|HEAP_ALLOCATE|[21]|Bytes:13
13:29:10.1 (245675468)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_NODE_ACCOUNT_NUM|"accountNumber"
13:29:10.1 (245677909)|HEAP_ALLOCATE|[21]|Bytes:4
13:29:10.1 (245687771)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_NODE_CART|"cart"
13:29:10.1 (245690177)|HEAP_ALLOCATE|[21]|Bytes:6
13:29:10.1 (245700102)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_NODE_CENTER|"center"
13:29:10.1 (245702430)|HEAP_ALLOCATE|[21]|Bytes:6
13:29:10.1 (245712258)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_NODE_DEVICE|"Device"
13:29:10.1 (245714859)|HEAP_ALLOCATE|[21]|Bytes:9
13:29:10.1 (245724881)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_NODE_DEVICE_SKU|"deviceSku"
13:29:10.1 (245727174)|HEAP_ALLOCATE|[21]|Bytes:8
13:29:10.1 (245737312)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_NODE_FEATURES|"features"
13:29:10.1 (245739667)|HEAP_ALLOCATE|[21]|Bytes:8
13:29:10.1 (245750543)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_NODE_GEOMETRY|"geometry"
13:29:10.1 (245755059)|HEAP_ALLOCATE|[21]|Bytes:6
13:29:10.1 (245856151)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_NODE_ITEMID|"itemId"
13:29:10.1 (245860429)|HEAP_ALLOCATE|[21]|Bytes:4
13:29:10.1 (245873591)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_NODE_META|"meta"
13:29:10.1 (245876050)|HEAP_ALLOCATE|[21]|Bytes:8
13:29:10.1 (245885938)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_NODE_RATEPLAN|"ratePlan"
13:29:10.1 (245888436)|HEAP_ALLOCATE|[21]|Bytes:14
13:29:10.1 (245918170)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_NR_CHARACTERISTICS|"characteristic"
13:29:10.1 (245922678)|HEAP_ALLOCATE|[21]|Bytes:19
13:29:10.1 (245934347)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_NR_FLEXIBLE_PAYMENT_TERM|"flexiblePaymentTerm"
13:29:10.1 (245936730)|HEAP_ALLOCATE|[21]|Bytes:13
13:29:10.1 (245947068)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_NR_ORIGINALPRICE|"originalPrice"
13:29:10.1 (245949651)|HEAP_ALLOCATE|[21]|Bytes:15
13:29:10.1 (245960156)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_NR_QUOTELINEITEMID|"quoteLineItemId"
13:29:10.1 (245962523)|HEAP_ALLOCATE|[21]|Bytes:23
13:29:10.1 (245973983)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_NR_RECORDTYPE_LABEL_NI_WAIVER|"Negotiable Items Wai (3 more) ..."
13:29:10.1 (245976248)|HEAP_ALLOCATE|[21]|Bytes:23
13:29:10.1 (245987402)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_NR_REQUESTTYPE_NI_WAIVER|"Negotiable Items Wai (3 more) ..."
13:29:10.1 (245989629)|HEAP_ALLOCATE|[21]|Bytes:11
13:29:10.1 (245999972)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_NR_REQUEST_TYPE|"requestType"
13:29:10.1 (246002476)|HEAP_ALLOCATE|[21]|Bytes:15
13:29:10.1 (246014448)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_NR_RESTRICTEDPLAN|"Restricted Plan"
13:29:10.1 (246016609)|HEAP_ALLOCATE|[21]|Bytes:15
13:29:10.1 (246027071)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_NR_RESTRICTED_PLAN|"Restricted_Plan"
13:29:10.1 (246029273)|HEAP_ALLOCATE|[21]|Bytes:7
13:29:10.1 (246039576)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_NR_SOCCODE|"socCode"
13:29:10.1 (246041878)|HEAP_ALLOCATE|[21]|Bytes:21
13:29:10.1 (246052950)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_NR_SPECIALHANDLINGTYPE|"special_Handling_Typ (1 more) ..."
13:29:10.1 (246055506)|HEAP_ALLOCATE|[21]|Bytes:15
13:29:10.1 (246066480)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_NR_SPECIALPRICING|"Special Pricing"
13:29:10.1 (246069050)|HEAP_ALLOCATE|[21]|Bytes:13
13:29:10.1 (246079681)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_NR_STATUS_NOT_SUBMITTED|"Not Submitted"
13:29:10.1 (246082051)|HEAP_ALLOCATE|[21]|Bytes:10
13:29:10.1 (246092439)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_NR_TOTALLINES|"totalLines"
13:29:10.1 (246094764)|HEAP_ALLOCATE|[21]|Bytes:13
13:29:10.1 (246105603)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_NR_WAIVE_SHIPPING|"waiveShipping"
13:29:10.1 (246107949)|HEAP_ALLOCATE|[21]|Bytes:11
13:29:10.1 (246118458)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_NR_WAIVE_SSK_FEE|"waiveSskFee"
13:29:10.1 (246120803)|HEAP_ALLOCATE|[21]|Bytes:16
13:29:10.1 (246131273)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_NUMBER_OF_LICENSES|"NumberOfLicenses"
13:29:10.1 (246133683)|HEAP_ALLOCATE|[21]|Bytes:8
13:29:10.1 (246144373)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_OBJECT_PRODUCT|"Product2"
13:29:10.1 (246147001)|HEAP_ALLOCATE|[21]|Bytes:8
13:29:10.1 (246157489)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_OBJ_MAPPING_PREMISES|"Premises"
13:29:10.1 (246159983)|HEAP_ALLOCATE|[21]|Bytes:2
13:29:10.1 (246170138)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_OC|"OC"
13:29:10.1 (246172683)|HEAP_ALLOCATE|[21]|Bytes:7
13:29:10.1 (246183700)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_OFFERID|"offerId"
13:29:10.1 (246186106)|HEAP_ALLOCATE|[21]|Bytes:10
13:29:10.1 (246196935)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_OFFERS_LIST|"OffersList"
13:29:10.1 (246199863)|HEAP_ALLOCATE|[21]|Bytes:6
13:29:10.1 (246210188)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_OFFER_TYPE_FAMILY|"Family"
13:29:10.1 (246212655)|HEAP_ALLOCATE|[21]|Bytes:6
13:29:10.1 (246223201)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_OFFSET|"offset"
13:29:10.1 (246225669)|HEAP_ALLOCATE|[21]|Bytes:2
13:29:10.1 (246236020)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_OP|"op"
13:29:10.1 (246238298)|HEAP_ALLOCATE|[21]|Bytes:7
13:29:10.1 (246249354)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_ORDER_ID|"OrderId"
13:29:10.1 (246251791)|HEAP_ALLOCATE|[21]|Bytes:15
13:29:10.1 (246282466)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_ORDER_TOTAL_PRICE|"orderTotalPrice"
13:29:10.1 (246284910)|HEAP_ALLOCATE|[21]|Bytes:5
13:29:10.1 (246295673)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_OTHER|"Other"
13:29:10.1 (246298025)|HEAP_ALLOCATE|[21]|Bytes:12
13:29:10.1 (246308557)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_OVERRIDE_TYPE|"overrideType"
13:29:10.1 (246310963)|HEAP_ALLOCATE|[21]|Bytes:26
13:29:10.1 (246322102)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_OVERRIDE_USER_SHARING_SETTING|"overrideUserSharingS (6 more) ..."
13:29:10.1 (246324447)|HEAP_ALLOCATE|[21]|Bytes:13
13:29:10.1 (246335413)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_OVERRIDE_VALUE|"overrideValue"
13:29:10.1 (246337805)|HEAP_ALLOCATE|[21]|Bytes:9
13:29:10.1 (246348758)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_PARAMETER|"parameter"
13:29:10.1 (246351050)|HEAP_ALLOCATE|[21]|Bytes:16
13:29:10.1 (246362375)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_PARENT_AGREEMENT|"Parent_Agreement"
13:29:10.1 (246364750)|HEAP_ALLOCATE|[21]|Bytes:16
13:29:10.1 (246375491)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_PARENT_CONTRACTID|"parentContractId"
13:29:10.1 (246378166)|HEAP_ALLOCATE|[21]|Bytes:16
13:29:10.1 (246389159)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_PARENT_CONTRACT_ID|"parentContractID"
13:29:10.1 (246391573)|HEAP_ALLOCATE|[21]|Bytes:17
13:29:10.1 (246402730)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_PARENT_PROD_ORDER_ID|"parentProdOrderId"
13:29:10.1 (246405225)|HEAP_ALLOCATE|[21]|Bytes:4
13:29:10.1 (246415832)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_PATH|"path"
13:29:10.1 (246418238)|HEAP_ALLOCATE|[21]|Bytes:5
13:29:10.1 (246429020)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_PHONE|"phone"
13:29:10.1 (246432308)|HEAP_ALLOCATE|[21]|Bytes:5
13:29:10.1 (246443464)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_PLANS|"plans"
13:29:10.1 (246445980)|HEAP_ALLOCATE|[21]|Bytes:8
13:29:10.1 (246456666)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_PLAN_CATEGORY|"category"
13:29:10.1 (246459191)|HEAP_ALLOCATE|[21]|Bytes:8
13:29:10.1 (246469798)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_PLAN_ELIGIBLE|"eligible"
13:29:10.1 (246472321)|HEAP_ALLOCATE|[21]|Bytes:10
13:29:10.1 (246483615)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_PLAN_PLP|"mobilePlan"
13:29:10.1 (246486008)|HEAP_ALLOCATE|[21]|Bytes:9
13:29:10.1 (246496971)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_PLAN_UNLIMITED|"unlimited"
13:29:10.1 (246499631)|HEAP_ALLOCATE|[21]|Bytes:10
13:29:10.1 (246511009)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_POSTAL_CODE_CAPS|"PostalCode"
13:29:10.1 (246513563)|HEAP_ALLOCATE|[21]|Bytes:11
13:29:10.1 (246524655)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_POT_GRP_ADDON|"mobileAddon"
13:29:10.1 (246527135)|HEAP_ALLOCATE|[21]|Bytes:12
13:29:10.1 (246538343)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_POT_GRP_DEVICE|"mobileDevice"
13:29:10.1 (246540777)|HEAP_ALLOCATE|[21]|Bytes:12
13:29:10.1 (246552267)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_POT_GRP_NAME|"potGroupName"
13:29:10.1 (246554890)|HEAP_ALLOCATE|[21]|Bytes:11
13:29:10.1 (246565892)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_POT_GRP_PLAN|"mobileOffer"
13:29:10.1 (246568405)|HEAP_ALLOCATE|[21]|Bytes:16
13:29:10.1 (246579929)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_POT_GRP_PROD_LEVEL_PLAN|"productLevelPlan"
13:29:10.1 (246582414)|HEAP_ALLOCATE|[21]|Bytes:24
13:29:10.1 (246594128)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_PREMISES_API_NAME|"vlocity_cmt__Premise (4 more) ..."
13:29:10.1 (246596495)|HEAP_ALLOCATE|[21]|Bytes:9
13:29:10.1 (246607861)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_PREMISE_ID|"premiseId"
13:29:10.1 (246610235)|HEAP_ALLOCATE|[21]|Bytes:5
13:29:10.1 (246621105)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_PRICE|"price"
13:29:10.1 (246623428)|HEAP_ALLOCATE|[21]|Bytes:11
13:29:10.1 (246635278)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_PRICEBOOK_ID|"priceBookId"
13:29:10.1 (246637677)|HEAP_ALLOCATE|[21]|Bytes:15
13:29:10.1 (246649400)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_PRICE_ALTERATION|"priceAlteration"
13:29:10.1 (246651748)|HEAP_ALLOCATE|[21]|Bytes:24
13:29:10.1 (246663793)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_PRICE_ALTER_SUCCESSFULLY|"Price alter successf (4 more) ..."
13:29:10.1 (246666392)|HEAP_ALLOCATE|[21]|Bytes:19
13:29:10.1 (246677839)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_PRICE_BOOK_NAME|"Standard Price Book"
13:29:10.1 (246680250)|HEAP_ALLOCATE|[21]|Bytes:19
13:29:10.1 (246691753)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_PRICE_OVERRIDE_OPTION|"priceOverrideOption"
13:29:10.1 (246694212)|HEAP_ALLOCATE|[21]|Bytes:9
13:29:10.1 (246705433)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_PRICE_TYPE|"priceType"
13:29:10.1 (246707760)|HEAP_ALLOCATE|[21]|Bytes:7
13:29:10.1 (246719415)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_PRIMARY|"primary"
13:29:10.1 (246721850)|HEAP_ALLOCATE|[21]|Bytes:16
13:29:10.1 (246735209)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_PRODOFFERINGS|"productOfferings"
13:29:10.1 (246737635)|HEAP_ALLOCATE|[21]|Bytes:7
13:29:10.1 (246749323)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_PRODUCT|"product"
13:29:10.1 (246752036)|HEAP_ALLOCATE|[21]|Bytes:14
13:29:10.1 (246767090)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_PRODUCTORDERID|"productOrderId"
13:29:10.1 (246769613)|HEAP_ALLOCATE|[21]|Bytes:11
13:29:10.1 (246781735)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_PRODUCT_CODE|"productCode"
13:29:10.1 (246784227)|HEAP_ALLOCATE|[21]|Bytes:20
13:29:10.1 (246796309)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_PRODUCT_CONFIGURATOR|"Product_Configurator"
13:29:10.1 (246798758)|HEAP_ALLOCATE|[21]|Bytes:13
13:29:10.1 (246810980)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_PRODUCT_FAMILY|"productFamily"
13:29:10.1 (246813449)|HEAP_ALLOCATE|[21]|Bytes:12
13:29:10.1 (246824924)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_PRODUCT_LEVEL|"ProductLevel"
13:29:10.1 (246827331)|HEAP_ALLOCATE|[21]|Bytes:16
13:29:10.1 (246839165)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_PRODUCT_OFFERING|"Product_Offering"
13:29:10.1 (246841837)|HEAP_ALLOCATE|[21]|Bytes:23
13:29:10.1 (246854067)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_PRODUCT_OFFERING_ADDONS|"Product_Offering_Add (3 more) ..."
13:29:10.1 (246856580)|HEAP_ALLOCATE|[21]|Bytes:17
13:29:10.1 (246868965)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_PRODUCT_OFFERING_ID|"productOfferingId"
13:29:10.1 (246871430)|HEAP_ALLOCATE|[21]|Bytes:12
13:29:10.1 (246883300)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_PRODUCT_ORDER|"productOrder"
13:29:10.1 (246885617)|HEAP_ALLOCATE|[21]|Bytes:13
13:29:10.1 (246897781)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_PRODUCT_ORDERING|"Product_Order"
13:29:10.1 (246900258)|HEAP_ALLOCATE|[21]|Bytes:16
13:29:10.1 (246912550)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_PRODUCT_ORDER_ITEM|"productOrderItem"
13:29:10.1 (246914964)|HEAP_ALLOCATE|[21]|Bytes:22
13:29:10.1 (246931394)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_PRODUCT_PRICE_ALTERATION|"productPriceAlterati (2 more) ..."
13:29:10.1 (246934171)|HEAP_ALLOCATE|[21]|Bytes:19
13:29:10.1 (246946380)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_PRODUCT_RELATIONSHIP|"productRelationship"
13:29:10.1 (246948932)|HEAP_ALLOCATE|[21]|Bytes:14
13:29:10.1 (246961122)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_PRODUCT_SUBTYPE|"productSubType"
13:29:10.1 (246964132)|HEAP_ALLOCATE|[21]|Bytes:7
13:29:10.1 (246976266)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_PRODUCT_SUB_TYPE_SUBSIDY|"Subsidy"
13:29:10.1 (246978733)|HEAP_ALLOCATE|[21]|Bytes:11
13:29:10.1 (246991344)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_PRODUCT_TYPE|"productType"
13:29:10.1 (246993949)|HEAP_ALLOCATE|[21]|Bytes:6
13:29:10.1 (247006238)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_PRODUCT_TYPE_ET_PLAN|"ETPlan"
13:29:10.1 (247009324)|HEAP_ALLOCATE|[21]|Bytes:26
13:29:10.1 (247022002)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_PRODUCT_TYPE_FAMILY_PLAN_CUST|"Family_Plan_Customer (6 more) ..."
13:29:10.1 (247024764)|HEAP_ALLOCATE|[21]|Bytes:23
13:29:10.1 (247037642)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_PRODUCT_TYPE_MOBILE_GSM_FAMILY_OFFER|"Mobile_GSM_Family_Of (3 more) ..."
13:29:10.1 (247040089)|HEAP_ALLOCATE|[21]|Bytes:16
13:29:10.1 (247052383)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_PRODUCT_TYPE_MOBILE_GSM_OFFER|"Mobile_GSM_Offer"
13:29:10.1 (247054725)|HEAP_ALLOCATE|[21]|Bytes:30
13:29:10.1 (247067449)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_PRODUCT_TYPE_MOBILE_GSM_PROD_OFFER|"Mobile_GSM_Product_L (10 more) ..."
13:29:10.1 (247069857)|HEAP_ALLOCATE|[21]|Bytes:20
13:29:10.1 (247081494)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_PROD_CONFIGURATION|"productConfiguration"
13:29:10.1 (247084044)|HEAP_ALLOCATE|[21]|Bytes:25
13:29:10.1 (247096162)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_PROD_CONFIG_PRICE|"productConfiguration (5 more) ..."
13:29:10.1 (247098860)|HEAP_ALLOCATE|[21]|Bytes:30
13:29:10.1 (247110849)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_PROD_CONFIG_TOTAL_PRICE|"productConfiguration (10 more) ..."
13:29:10.1 (247113469)|HEAP_ALLOCATE|[21]|Bytes:15
13:29:10.1 (247125864)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_PROD_OFFERING|"productOffering"
13:29:10.1 (247128349)|HEAP_ALLOCATE|[21]|Bytes:29
13:29:10.1 (247140341)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_PROD_OFFER_CHARS|"productOfferingChara (9 more) ..."
13:29:10.1 (247142806)|HEAP_ALLOCATE|[21]|Bytes:29
13:29:10.1 (247154454)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_PROD_OFFER_CLASSIFICATION|"productOfferingClass (9 more) ..."
13:29:10.1 (247156898)|HEAP_ALLOCATE|[21]|Bytes:19
13:29:10.1 (247182205)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_PROD_OFFING_TERM|"productOfferingTerm"
13:29:10.1 (247186267)|HEAP_ALLOCATE|[21]|Bytes:29
13:29:10.1 (247199080)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_PROD_OFF_CHAR|"productOfferingChara (9 more) ..."
13:29:10.1 (247201634)|HEAP_ALLOCATE|[21]|Bytes:20
13:29:10.1 (247212943)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_PROD_OFF_GROUP|"productOfferingGroup"
13:29:10.1 (247215319)|HEAP_ALLOCATE|[21]|Bytes:19
13:29:10.1 (247226657)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_PROD_OFF_NAME|"groupByVariantGroup"
13:29:10.1 (247229180)|HEAP_ALLOCATE|[21]|Bytes:20
13:29:10.1 (247240680)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_PROD_OFF_PRICE|"productOfferingPrice"
13:29:10.1 (247243120)|HEAP_ALLOCATE|[21]|Bytes:25
13:29:10.1 (247255002)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_PROD_OFF_TOTAL_PRICE|"productOfferingTotal (5 more) ..."
13:29:10.1 (247257439)|HEAP_ALLOCATE|[21]|Bytes:19
13:29:10.1 (247269410)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_PROD_OFF_TYPE|"productOfferingType"
13:29:10.1 (247272017)|HEAP_ALLOCATE|[21]|Bytes:24
13:29:10.1 (247284193)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_PROD_OFF_TYPE_GROUP|"productOfferingTypeG (4 more) ..."
13:29:10.1 (247286683)|HEAP_ALLOCATE|[21]|Bytes:21
13:29:10.1 (247298633)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_PROD_OFF_TYPE_ID|"productOfferingTypeI (1 more) ..."
13:29:10.1 (247301743)|HEAP_ALLOCATE|[21]|Bytes:20
13:29:10.1 (247313691)|VARIABLE_ASSIGNMENT|[21]|TfB_CPQConstants.CONST_PROD_SPECIFICATION|"productSpecification"
