63.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DATA_ACCESS,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,FINER;WAVE,INFO;WORKFLOW,INFO
13:47:21.84 (8371992940)|STATEMENT_EXECUTE|[130]
13:47:21.84 (8372035255)|STATEMENT_EXECUTE|[132]
13:47:21.84 (8372037057)|STATEMENT_EXECUTE|[133]
13:47:21.84 (8372054841)|HEAP_ALLOCATE|[133]|Bytes:4
13:47:21.84 (8372075684)|VARIABLE_SCOPE_BEGIN|[133]|indRec|Individual|true|false
13:47:21.84 (8372088155)|VARIABLE_ASSIGNMENT|[133]|indRec|{}|0x8a8f7a7
13:47:21.84 (8372091971)|STATEMENT_EXECUTE|[134]
13:47:21.84 (8372163651)|VARIABLE_ASSIGNMENT|[134]|this.FirstName|"Test FirstName"|0x8a8f7a7
13:47:21.84 (8372168433)|STATEMENT_EXECUTE|[135]
13:47:21.84 (8372189261)|VARIABLE_ASSIGNMENT|[135]|this.LastName|"Test LastName1"|0x8a8f7a7
13:47:21.84 (8372193230)|STATEMENT_EXECUTE|[136]
13:47:21.84 (8372206975)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
13:47:21.84 (8372224689)|HEAP_ALLOCATE|[130]|Bytes:5
13:47:21.84 (8372234529)|VARIABLE_ASSIGNMENT|[130]|conRec|null|
13:47:21.84 (8372263610)|STATEMENT_EXECUTE|[140]
13:47:21.84 (8372265151)|STATEMENT_EXECUTE|[142]
13:47:21.84 (8372419488)|DML_BEGIN|[142]|Op:Insert|Type:Individual|Rows:2
13:47:21.84 (8372499381)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
13:47:21.84 (8407273651)|DML_END|[142]
13:47:21.84 (8407543248)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
13:47:21.84 (8407772227)|HEAP_ALLOCATE|[144]|Bytes:5
13:47:21.84 (8407798588)|HEAP_ALLOCATE|[144]|Bytes:16
13:47:21.84 (8407812759)|VARIABLE_SCOPE_BEGIN|[144]|indiDetail|Individual|true|false
13:47:21.84 (8407845784)|VARIABLE_ASSIGNMENT|[144]|indiDetail|{"FirstName":"Test FirstName","LastName":"Test LastName0","Id":"0PKcn0000000sq1GAA"}|0x6aa76796
13:47:21.84 (8407855464)|STATEMENT_EXECUTE|[144]
13:47:21.84 (8407857019)|STATEMENT_EXECUTE|[145]
13:47:21.84 (8408081094)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
13:47:21.84 (8408101500)|HEAP_ALLOCATE|[144]|Bytes:5
13:47:21.84 (8408113748)|HEAP_ALLOCATE|[144]|Bytes:16
13:47:21.84 (8408120784)|VARIABLE_SCOPE_BEGIN|[144]|indiDetail|Individual|true|false
13:47:21.84 (8408138352)|VARIABLE_ASSIGNMENT|[144]|indiDetail|{"FirstName":"Test FirstName","LastName":"Test LastName1","Id":"0PKcn0000000sq2GAA"}|0x8a8f7a7
13:47:21.84 (8408143773)|STATEMENT_EXECUTE|[144]
13:47:21.84 (8408145460)|STATEMENT_EXECUTE|[145]
13:47:21.84 (8408184089)|HEAP_ALLOCATE|[144]|Bytes:5
13:47:21.84 (8408195318)|VARIABLE_ASSIGNMENT|[144]|indiDetail|null|
13:47:21.84 (8408226965)|HEAP_ALLOCATE|[148]|Bytes:5
13:47:21.84 (8408239640)|HEAP_ALLOCATE|[148]|Bytes:4
13:47:21.84 (8408245530)|VARIABLE_SCOPE_BEGIN|[148]|conRec|Contact|true|false
13:47:21.84 (8410603877)|VARIABLE_ASSIGNMENT|[148]|conRec|{"AccountId":"001cn0000091KxBAAU","Email":"0test@test.com","In_Outreach__c":false,"HasOptedOutOfFax":false,"Remove_Duplicate_Alert__c":true,"AVA__AVAAI_further_action__c":false,"Contact_Owner__c":"BackOffice Transfr   (16 more) ...","isPortalActionCompleted__c":false,"Outreach_Account_Name__c":"Account Owner all Ac (4 more) ...","Prospect_Priority__c":false,"AVA__AVAAI_lead_at_risk__c":false,"vlocity_cmt__HasFraud__c":false,"vlocity_cmt__DaysSinceLastContact__c":0,"Title_Category__c":"Null","IsDeleted":false,"IsEmailBounced":false,"OtherCountryCode":"US","HasOptedOutOfEmail":false,"MailingCity":"Test City","Outreach_Actively_being_sequenced__c":false,"AVA__AVAAI_action_required__c":false,"vlocity_cmt__Authorized__c":false,"DoNotCallMobile__c":false,"Outreach_Employee_Range_Global__c":"0","AVA__AVAAI_hot_lead__c":false,"LeadSource":"Manual","vlocity_cmt__IsActive__c":false,"Account_Function__c":"Decision Maker","Owner_Same_As_Account_Owner__c":true,"Outreach_Employee_Range_This_Company__c":"0","LastName":"Test LastName0","Status__c":"Active","Tier__c":0,"MailingStreet":"Test Mailing Street","POC_Hyperlink__c":"_HL_ENCODED_https:// (44 more) ...","DoNotCall":false,"vlocity_cmt__IsPersonAccount__c":false,"MailingCountry":"India","Email_Consent_Flag__c":false,"Account_Status__c":"Active","AVA__AVAAI_sms_opt_out__c":false,"MailingState":"Assam","Mobile_Consent_Flag__c":false,"OwnerId":"005cn000004RJwQAAW","Opted_In_Consent_Status__c":"Phone,Email","vlocity_cmt__IsEmployee__c":false,"Phone_Consent_Flag__c":false,"Phone":"1234567890","MailingPostalCode":"12345","Primary_Contact__c":false,"AccountId__c":"001cn0000091KxB","Outreach_Employee_Range_This_Location__c":"0","MCloud_IP_Warm_Contact__c":false,"FirstName":"Test FirstName","isNotificationShown__c":false,"vlocity_cmt__IsPartner__c":false,"Is_Portal_User__c":false,"HasDuplicate__c":false}|0x734c2aeb
13:47:21.84 (8410631960)|STATEMENT_EXECUTE|[148]
13:47:21.84 (8410633921)|STATEMENT_EXECUTE|[149]
13:47:21.84 (8410640861)|HEAP_ALLOCATE|[149]|Bytes:19
13:47:21.84 (8410730564)|HEAP_ALLOCATE|[149]|Bytes:18
13:47:21.84 (8410743352)|HEAP_ALLOCATE|[149]|Bytes:37
13:47:21.84 (8410762454)|USER_DEBUG|[149]|DEBUG|individualDetailMap0PKcn0000000sq2GAA
13:47:21.84 (8410779626)|STATEMENT_EXECUTE|[150]
13:47:21.84 (8413613100)|VARIABLE_ASSIGNMENT|[150]|this.IndividualId|"0PKcn0000000sq2GAA"|0x734c2aeb
13:47:21.84 (8413658175)|HEAP_ALLOCATE|[148]|Bytes:5
13:47:21.84 (8413678445)|HEAP_ALLOCATE|[148]|Bytes:4
13:47:21.84 (8413688546)|VARIABLE_SCOPE_BEGIN|[148]|conRec|Contact|true|false
13:47:21.84 (8415408268)|VARIABLE_ASSIGNMENT|[148]|conRec|{"AccountId":"001cn0000091KxBAAU","Email":"1test@test.com","In_Outreach__c":false,"HasOptedOutOfFax":false,"Remove_Duplicate_Alert__c":true,"AVA__AVAAI_further_action__c":false,"Contact_Owner__c":"BackOffice Transfr   (16 more) ...","isPortalActionCompleted__c":false,"Outreach_Account_Name__c":"Account Owner all Ac (4 more) ...","Prospect_Priority__c":false,"AVA__AVAAI_lead_at_risk__c":false,"vlocity_cmt__HasFraud__c":false,"vlocity_cmt__DaysSinceLastContact__c":0,"Title_Category__c":"Null","IsDeleted":false,"IsEmailBounced":false,"OtherCountryCode":"US","HasOptedOutOfEmail":false,"MailingCity":"Test City","Outreach_Actively_being_sequenced__c":false,"AVA__AVAAI_action_required__c":false,"vlocity_cmt__Authorized__c":false,"DoNotCallMobile__c":false,"Outreach_Employee_Range_Global__c":"0","AVA__AVAAI_hot_lead__c":false,"LeadSource":"Manual","vlocity_cmt__IsActive__c":false,"Account_Function__c":"Decision Maker","Owner_Same_As_Account_Owner__c":true,"Outreach_Employee_Range_This_Company__c":"0","LastName":"Test LastName1","Status__c":"Active","Tier__c":0,"MailingStreet":"Test Mailing Street","POC_Hyperlink__c":"_HL_ENCODED_https:// (44 more) ...","DoNotCall":false,"vlocity_cmt__IsPersonAccount__c":false,"MailingCountry":"India","Email_Consent_Flag__c":false,"Account_Status__c":"Active","AVA__AVAAI_sms_opt_out__c":false,"MailingState":"Assam","Mobile_Consent_Flag__c":false,"OwnerId":"005cn000004RJwQAAW","Opted_In_Consent_Status__c":"Phone,Email","vlocity_cmt__IsEmployee__c":false,"Phone_Consent_Flag__c":false,"Phone":"1234567890","MailingPostalCode":"12345","Primary_Contact__c":false,"AccountId__c":"001cn0000091KxB","Outreach_Employee_Range_This_Location__c":"0","MCloud_IP_Warm_Contact__c":false,"FirstName":"Test FirstName","isNotificationShown__c":false,"vlocity_cmt__IsPartner__c":false,"Is_Portal_User__c":false,"HasDuplicate__c":false}|0x20a6c8a2
13:47:21.84 (8415477902)|STATEMENT_EXECUTE|[148]
13:47:21.84 (8415480919)|STATEMENT_EXECUTE|[149]
13:47:21.84 (8415550635)|HEAP_ALLOCATE|[149]|Bytes:18
13:47:21.84 (8415567182)|HEAP_ALLOCATE|[149]|Bytes:37
13:47:21.84 (8415579794)|USER_DEBUG|[149]|DEBUG|individualDetailMap0PKcn0000000sq2GAA
13:47:21.84 (8415588080)|STATEMENT_EXECUTE|[150]
13:47:21.84 (8417614755)|VARIABLE_ASSIGNMENT|[150]|this.IndividualId|"0PKcn0000000sq2GAA"|0x20a6c8a2
13:47:21.84 (8417660954)|HEAP_ALLOCATE|[148]|Bytes:5
13:47:21.84 (8417686572)|VARIABLE_ASSIGNMENT|[148]|conRec|null|
13:47:21.84 (8417711334)|METHOD_EXIT|[18]|01p830000009tQM|ContactServices.createContactIndividual(List<Contact>)
13:47:21.84 (8417724940)|METHOD_EXIT|[92]|01p830000009tQO|ContactTriggerHandler.beforeInsert()
13:47:21.84 (8417738466)|METHOD_EXIT|[77]|01p830000009tY1|TriggerFactory.execute(ITriggerHandler)
13:47:21.84 (8417749606)|METHOD_EXIT|[65]|01p830000009tY1|TriggerFactory.createAndExecuteHandler(System.Type)
13:47:21.84 (8417766129)|HEAP_ALLOCATE|[61]|Bytes:5
13:47:21.84 (8417777619)|VARIABLE_ASSIGNMENT|[61]|handler|null|
13:47:21.84 (8417791208)|SYSTEM_MODE_EXIT|false
13:47:21.84 (8417802448)|METHOD_EXIT|[2]|01p830000009tY1|TriggerFactory.run(Schema.SObjectType)
13:47:21.417 (8417825653)|CUMULATIVE_LIMIT_USAGE
13:47:21.417 (8417825653)|LIMIT_USAGE_FOR_NS|(default)|
  Number of SOQL queries: 42 out of 100
  Number of query rows: 78 out of 50000
  Number of SOSL queries: 0 out of 20
  Number of DML statements: 17 out of 150
  Number of Publish Immediate DML: 0 out of 150
  Number of DML rows: 86 out of 10000
  Maximum CPU time: 2496 out of 10000
  Maximum heap size: 0 out of 6000000
  Number of callouts: 0 out of 100
  Number of Email Invocations: 0 out of 10
  Number of future calls: 2 out of 50
  Number of queueable jobs added to the queue: 0 out of 50
  Number of Mobile Apex push calls: 0 out of 10

13:47:21.417 (8417825653)|CUMULATIVE_LIMIT_USAGE_END

13:47:21.84 (8420428700)|CODE_UNIT_FINISHED|ContactTrigger on Contact trigger event BeforeInsert|__sfdc_trigger/ContactTrigger
13:47:21.84 (8457043042)|CODE_UNIT_STARTED|[EXTERNAL]|Validation:Contact:new
13:47:21.84 (8457068728)|VALIDATION_RULE|03d83000000CuX3|Cannot_edit_the_account_name_on_contact
13:47:21.84 (8457341188)|VALIDATION_FORMULA|ISCHANGED( AccountId ) && (OR(ISPICKVAL($User.Persona__c,'Enterprise Sales Support'), ISPICKVAL($User.Persona__c,'Account Executive'),
ISPICKVAL($User.Persona__c,'Sales Leadership'),
ISPICKVAL($User.Persona__c,'Sales Development')))|AccountId=001cn0000091KxB , $User.Persona__c=System Admin
13:47:21.84 (8457348489)|VALIDATION_PASS
13:47:21.84 (8457350283)|VALIDATION_RULE|03d83000000CtVU|EnforceSocialSecurityNumberlength
13:47:21.84 (8457776522)|VALIDATION_FORMULA|vlocity_cmt__SocialSecurityNumber__c !=null && LEN(vlocity_cmt__SocialSecurityNumber__c) != 9|vlocity_cmt__SocialSecurityNumber__c=*****
13:47:21.84 (8457782815)|VALIDATION_PASS
13:47:21.84 (8457784188)|VALIDATION_RULE|03d83000000CuX5|Extension_4_Digit_Number
13:47:21.84 (8457873611)|VALIDATION_FORMULA|NOT(REGEX( Extension__c , "^[0-9]*$"))|Extension__c=null
13:47:21.84 (8457877801)|VALIDATION_PASS
13:47:21.84 (8457879057)|VALIDATION_RULE|03d83000000CuX6|Mandatory_FirstName
13:47:21.84 (8461228146)|VALIDATION_FORMULA|ISBLANK(FirstName) && (OR(ISPICKVAL($User.Persona__c,'Enterprise Sales Support'), ISPICKVAL($User.Persona__c,'Account Executive'),
ISPICKVAL($User.Persona__c,'Sales Leadership'),
ISPICKVAL($User.Persona__c,'Sales Development')))|FirstName=Test FirstName , $User.Persona__c=System Admin
13:47:21.84 (8461248574)|VALIDATION_PASS
13:47:21.84 (8461251305)|VALIDATION_RULE|03d83000000CuX4|Correct_Phone_Number_Format_For_Contacts
13:47:21.84 (8461591328)|VALIDATION_FORMULA|NOT(ISPICKVAL($User.Persona__c,'System Admin')) &&
        OR(
            AND
                (
                    !ISBLANK(Phone),
                    OR(!ISNUMBER(Phone),LEN(Phone) < 10,LEN(Phone) > 10 && !BEGINS( Phone , '+'),
                    IF((LEN(Phone) == 10 &#124;&#124; (LEN(Phone) == 11)) && BEGINS( Phone , '+'),true,false))
                ),
            AND
                (
                    !ISBLANK( MobilePhone),
                    OR(
                        !ISNUMBER(MobilePhone ),LEN(MobilePhone ) < 10,
                        LEN(MobilePhone ) > 10 && !BEGINS( MobilePhone , '+'),
                        IF((LEN(MobilePhone ) == 10 &#124;&#124; (LEN(MobilePhone) == 11)) && BEGINS( MobilePhone , '+'),true,false)
                    )
                )
        )|Phone=1234567890 , MobilePhone=null , $User.Persona__c=System Admin
13:47:21.84 (8461609679)|VALIDATION_PASS
13:47:21.84 (8461610869)|VALIDATION_RULE|03d83000000CuX7|Mandatory_Mailing_Address
13:47:21.84 (8462044315)|VALIDATION_FORMULA|OR(
 ISBLANK( MailingAddress ) , 
 ISBLANK( MailingStreet ) ,
 ISBLANK( MailingCity ) ,
 ISBLANK( MailingPostalCode),
 ISBLANK( MailingState ),
 ISBLANK( MailingCountry ) 
)
  && (OR(ISPICKVAL($User.Persona__c,'Enterprise Sales Support'), ISPICKVAL($User.Persona__c,'Account Executive'),
ISPICKVAL($User.Persona__c,'Sales Leadership'),
ISPICKVAL($User.Persona__c,'Sales Development')))|MailingPostalCode=12345 , MailingCountry=India , MailingAddress=Test Mailing Street Test City Assam 12345 India 55 101  , MailingCity=Test City , MailingStreet=Test Mailing Street , MailingState=Assam , $User.Persona__c=System Admin
13:47:21.84 (8462053757)|VALIDATION_PASS
13:47:21.84 (8462064097)|CODE_UNIT_FINISHED|Validation:Contact:new
13:47:21.84 (8462108363)|CODE_UNIT_STARTED|[EXTERNAL]|Validation:Contact:new
13:47:21.84 (8462114663)|VALIDATION_RULE|03d83000000CuX3|Cannot_edit_the_account_name_on_contact
13:47:21.84 (8462318016)|VALIDATION_FORMULA|ISCHANGED( AccountId ) && (OR(ISPICKVAL($User.Persona__c,'Enterprise Sales Support'), ISPICKVAL($User.Persona__c,'Account Executive'),
ISPICKVAL($User.Persona__c,'Sales Leadership'),
ISPICKVAL($User.Persona__c,'Sales Development')))|AccountId=001cn0000091KxB , $User.Persona__c=System Admin
13:47:21.84 (8462326453)|VALIDATION_PASS
13:47:21.84 (8462328196)|VALIDATION_RULE|03d83000000CtVU|EnforceSocialSecurityNumberlength
13:47:21.84 (8462555033)|VALIDATION_FORMULA|vlocity_cmt__SocialSecurityNumber__c !=null && LEN(vlocity_cmt__SocialSecurityNumber__c) != 9|vlocity_cmt__SocialSecurityNumber__c=*****
13:47:21.84 (8462561056)|VALIDATION_PASS
13:47:21.84 (8462562261)|VALIDATION_RULE|03d83000000CuX5|Extension_4_Digit_Number
13:47:21.84 (8462674113)|VALIDATION_FORMULA|NOT(REGEX( Extension__c , "^[0-9]*$"))|Extension__c=null
13:47:21.84 (8462678246)|VALIDATION_PASS
13:47:21.84 (8462679294)|VALIDATION_RULE|03d83000000CuX6|Mandatory_FirstName
13:47:21.84 (8462874738)|VALIDATION_FORMULA|ISBLANK(FirstName) && (OR(ISPICKVAL($User.Persona__c,'Enterprise Sales Support'), ISPICKVAL($User.Persona__c,'Account Executive'),
ISPICKVAL($User.Persona__c,'Sales Leadership'),
ISPICKVAL($User.Persona__c,'Sales Development')))|FirstName=Test FirstName , $User.Persona__c=System Admin
13:47:21.84 (8462881064)|VALIDATION_PASS
13:47:21.84 (8462882262)|VALIDATION_RULE|03d83000000CuX4|Correct_Phone_Number_Format_For_Contacts
13:47:21.84 (8463166931)|VALIDATION_FORMULA|NOT(ISPICKVAL($User.Persona__c,'System Admin')) &&
        OR(
            AND
                (
                    !ISBLANK(Phone),
                    OR(!ISNUMBER(Phone),LEN(Phone) < 10,LEN(Phone) > 10 && !BEGINS( Phone , '+'),
                    IF((LEN(Phone) == 10 &#124;&#124; (LEN(Phone) == 11)) && BEGINS( Phone , '+'),true,false))
                ),
            AND
                (
                    !ISBLANK( MobilePhone),
                    OR(
                        !ISNUMBER(MobilePhone ),LEN(MobilePhone ) < 10,
                        LEN(MobilePhone ) > 10 && !BEGINS( MobilePhone , '+'),
                        IF((LEN(MobilePhone ) == 10 &#124;&#124; (LEN(MobilePhone) == 11)) && BEGINS( MobilePhone , '+'),true,false)
                    )
                )
        )|Phone=1234567890 , MobilePhone=null , $User.Persona__c=System Admin
13:47:21.84 (8463181769)|VALIDATION_PASS
13:47:21.84 (8463183065)|VALIDATION_RULE|03d83000000CuX7|Mandatory_Mailing_Address
13:47:21.84 (8463604126)|VALIDATION_FORMULA|OR(
 ISBLANK( MailingAddress ) , 
 ISBLANK( MailingStreet ) ,
 ISBLANK( MailingCity ) ,
 ISBLANK( MailingPostalCode),
 ISBLANK( MailingState ),
 ISBLANK( MailingCountry ) 
)
  && (OR(ISPICKVAL($User.Persona__c,'Enterprise Sales Support'), ISPICKVAL($User.Persona__c,'Account Executive'),
ISPICKVAL($User.Persona__c,'Sales Leadership'),
ISPICKVAL($User.Persona__c,'Sales Development')))|MailingPostalCode=12345 , MailingCountry=India , MailingAddress=Test Mailing Street Test City Assam 12345 India 55 101  , MailingCity=Test City , MailingStreet=Test Mailing Street , MailingState=Assam , $User.Persona__c=System Admin
13:47:21.84 (8463614438)|VALIDATION_PASS
13:47:21.84 (8463623978)|CODE_UNIT_FINISHED|Validation:Contact:new
13:47:21.84 (8466169642)|CODE_UNIT_STARTED|[EXTERNAL]|DuplicateDetector
13:47:21.84 (8466191299)|DUPLICATE_DETECTION_BEGIN
13:47:21.84 (8466315617)|DUPLICATE_DETECTION_RULE_INVOCATION|DuplicateRuleId:0Bm830000000FQh|DuplicateRuleName:TFB Contact - Creation/Update Blocking|DmlType:INSERT
13:47:21.84 (8500875048)|DUPLICATE_RULE_FILTER|[User : Persona not equal to Sales Operations, System Admin, Architecture] 
AND [User : Exclude from Duplication Match equals false] 
AND [Contact : Remove Duplicate Alert equals false]
13:47:21.84 (8500961270)|DUPLICATE_RULE_FILTER_VALUE|7
13:47:21.84 (8500971871)|DUPLICATE_RULE_FILTER_RESULT|false
13:47:21.84 (8501020826)|DUPLICATE_RULE_FILTER|[User : Persona not equal to Sales Operations, System Admin, Architecture] 
AND [User : Exclude from Duplication Match equals false] 
AND [Contact : Remove Duplicate Alert equals false]
13:47:21.84 (8501045821)|DUPLICATE_RULE_FILTER_VALUE|7
13:47:21.84 (8501049729)|DUPLICATE_RULE_FILTER_RESULT|false
13:47:21.84 (8501165475)|DUPLICATE_DETECTION_RULE_INVOCATION|DuplicateRuleId:0Bm830000000FQi|DuplicateRuleName:TFB Contact - Creation/Update Warning|DmlType:INSERT
13:47:21.84 (8501256418)|DUPLICATE_RULE_FILTER|[User : Persona equals Sales Operations, System Admin, Architecture] 
AND [User : Exclude from Duplication Match equals false] 
AND [Contact : Remove Duplicate Alert equals false]
13:47:21.84 (8501282928)|DUPLICATE_RULE_FILTER_VALUE|7
13:47:21.84 (8501577550)|DUPLICATE_RULE_FILTER_VALUE|false
13:47:21.84 (8501591255)|DUPLICATE_RULE_FILTER_VALUE|true
13:47:21.84 (8501596051)|DUPLICATE_RULE_FILTER_RESULT|false
13:47:21.84 (8501642309)|DUPLICATE_RULE_FILTER|[User : Persona equals Sales Operations, System Admin, Architecture] 
AND [User : Exclude from Duplication Match equals false] 
AND [Contact : Remove Duplicate Alert equals false]
13:47:21.84 (8501668227)|DUPLICATE_RULE_FILTER_VALUE|7
13:47:21.84 (8501776127)|DUPLICATE_RULE_FILTER_VALUE|false
13:47:21.84 (8501788808)|DUPLICATE_RULE_FILTER_VALUE|true
13:47:21.84 (8501795390)|DUPLICATE_RULE_FILTER_RESULT|false
13:47:21.84 (8501862139)|DUPLICATE_DETECTION_END
13:47:21.84 (8501879666)|CODE_UNIT_FINISHED|DuplicateDetector
13:47:21.84 (8765449334)|CODE_UNIT_STARTED|[EXTERNAL]|Validation:AccountContactRelation:new
13:47:21.84 (8765498807)|VALIDATION_RULE|03d83000000Cuih|Account_Not_Billing_For_Primary_Holder
13:47:21.84 (8766525228)|VALIDATION_FORMULA|AND(
  Account.RecordType.DeveloperName = "Business",
    Primary_Account_Holder__c =true
)|Primary_Account_Holder__c=0 , Account.RecordType.DeveloperName=Business
13:47:21.84 (8766556423)|VALIDATION_PASS
13:47:21.84 (8766558807)|VALIDATION_RULE|03d83000000Cuii|Account_should_be_Billing_For_BANRole
13:47:21.84 (8767052553)|VALIDATION_FORMULA|AND(
  Account.RecordType.DeveloperName = "Business",
   OR(
    ISPICKVAL(BAN_Role__c, "Authorized User"),
    ISPICKVAL(BAN_Role__c, "Billing Responsible Party")
  )
)|BAN_Role__c=null , Account.RecordType.DeveloperName=Business
13:47:21.84 (8767063950)|VALIDATION_PASS
13:47:21.84 (8767081236)|CODE_UNIT_FINISHED|Validation:AccountContactRelation:new
13:47:21.84 (8767132675)|CODE_UNIT_STARTED|[EXTERNAL]|Validation:AccountContactRelation:new
13:47:21.84 (8767139703)|VALIDATION_RULE|03d83000000Cuih|Account_Not_Billing_For_Primary_Holder
13:47:21.84 (8767399593)|VALIDATION_FORMULA|AND(
  Account.RecordType.DeveloperName = "Business",
    Primary_Account_Holder__c =true
)|Primary_Account_Holder__c=0 , Account.RecordType.DeveloperName=Business
13:47:21.84 (8767405045)|VALIDATION_PASS
13:47:21.84 (8767406288)|VALIDATION_RULE|03d83000000Cuii|Account_should_be_Billing_For_BANRole
13:47:21.84 (8767575420)|VALIDATION_FORMULA|AND(
  Account.RecordType.DeveloperName = "Business",
   OR(
    ISPICKVAL(BAN_Role__c, "Authorized User"),
    ISPICKVAL(BAN_Role__c, "Billing Responsible Party")
  )
)|BAN_Role__c=null , Account.RecordType.DeveloperName=Business
13:47:21.84 (8767581459)|VALIDATION_PASS
13:47:21.84 (8767586378)|CODE_UNIT_FINISHED|Validation:AccountContactRelation:new
13:47:21.794 (8794194351)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
13:47:21.794 (8794440172)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
13:47:21.794 (8794472780)|VARIABLE_SCOPE_BEGIN|[1]|this|vlocity_cmt.Contact|true|false
13:47:21.794 (8794554168)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x555c6aa6
13:47:21.795 (8795319119)|CUMULATIVE_LIMIT_USAGE
13:47:21.795 (8795319119)|LIMIT_USAGE_FOR_NS|(default)|
  Number of SOQL queries: 42 out of 100
  Number of query rows: 78 out of 50000
  Number of SOSL queries: 0 out of 20
  Number of DML statements: 17 out of 150
  Number of Publish Immediate DML: 0 out of 150
  Number of DML rows: 86 out of 10000
  Maximum CPU time: 2496 out of 10000
  Maximum heap size: 0 out of 6000000
  Number of callouts: 0 out of 100
  Number of Email Invocations: 0 out of 10
  Number of future calls: 2 out of 50
  Number of queueable jobs added to the queue: 0 out of 50
  Number of Mobile Apex push calls: 0 out of 10

13:47:21.795 (8795319119)|CUMULATIVE_LIMIT_USAGE_END

13:47:21.84 (8796587896)|CODE_UNIT_STARTED|[EXTERNAL]|01q830000008VdP|ContactTrigger on Contact trigger event AfterInsert|__sfdc_trigger/ContactTrigger
13:47:21.84 (8796654597)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
13:47:21.84 (8796736768)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
13:47:21.84 (8796745967)|VARIABLE_SCOPE_BEGIN|[1]|this|ContactTrigger|true|false
13:47:21.84 (8796780090)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x4e72c566
13:47:21.84 (8796828622)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
13:47:21.84 (8796836237)|VARIABLE_SCOPE_BEGIN|[1]|this|ContactTrigger|true|false
13:47:21.84 (8796849113)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x4e72c566
13:47:21.84 (8796868865)|STATEMENT_EXECUTE|[1]
13:47:21.84 (8796872138)|STATEMENT_EXECUTE|[2]
13:47:21.84 (8796964268)|METHOD_ENTRY|[2]|01p830000009tY1|TriggerFactory.run(Schema.SObjectType)
13:47:21.84 (8796975571)|VARIABLE_SCOPE_BEGIN|[55]|t|Schema.SObjectType|true|false
13:47:21.84 (8797059910)|VARIABLE_ASSIGNMENT|[55]|t|"common.apex.runtime.impl.ApexSObjectTypeToken@77d8b04a"|0x77d8b04a
13:47:21.84 (8797086870)|SYSTEM_MODE_ENTER|false
13:47:21.84 (8797095244)|HEAP_ALLOCATE|[56]|Bytes:5
13:47:21.84 (8797100384)|STATEMENT_EXECUTE|[55]
13:47:21.84 (8797108524)|STATEMENT_EXECUTE|[56]
13:47:21.84 (8797110659)|STATEMENT_EXECUTE|[57]
13:47:21.84 (8797156852)|HEAP_ALLOCATE|[57]|Bytes:7
13:47:21.84 (8797235469)|HEAP_ALLOCATE|[57]|Bytes:7
13:47:21.84 (8797243559)|VARIABLE_SCOPE_BEGIN|[57]|objectName|String|false|false
13:47:21.84 (8797255768)|VARIABLE_ASSIGNMENT|[57]|objectName|"Contact"
13:47:21.84 (8797260494)|STATEMENT_EXECUTE|[58]
13:47:21.84 (8797270709)|HEAP_ALLOCATE|[58]|Bytes:7
13:47:21.84 (8797280879)|VARIABLE_ASSIGNMENT|[58]|objectName|"contact"
13:47:21.84 (8797285429)|STATEMENT_EXECUTE|[59]
13:47:21.84 (8797297048)|HEAP_ALLOCATE|[30]|Bytes:5
13:47:21.84 (8797300944)|STATEMENT_EXECUTE|[29]
13:47:21.84 (8797304771)|STATEMENT_EXECUTE|[30]
13:47:21.84 (8797306657)|STATEMENT_EXECUTE|[40]
13:47:21.84 (8797361118)|VARIABLE_SCOPE_BEGIN|[59]|triggerNames|List<TriggerHandler__mdt>|true|false
13:47:21.84 (8797393490)|VARIABLE_ASSIGNMENT|[59]|triggerNames|[{"SObjectType__c":"contact","ExecutionOrder__c":1.00,"DeveloperName":"ContactTriggerHandle (1 more) ...","Id":"m1P83000000005AEAQ"}]|0x5c2ece8a
13:47:21.84 (8797438269)|STATEMENT_EXECUTE|[60]
13:47:21.84 (8797468104)|HEAP_ALLOCATE|[61]|Bytes:5
13:47:21.84 (8797506550)|HEAP_ALLOCATE|[61]|Bytes:20
13:47:21.84 (8797518822)|VARIABLE_SCOPE_BEGIN|[61]|handler|TriggerHandler__mdt|true|false
13:47:21.84 (8797545532)|VARIABLE_ASSIGNMENT|[61]|handler|{"SObjectType__c":"contact","ExecutionOrder__c":1.00,"DeveloperName":"ContactTriggerHandle (1 more) ...","Id":"m1P83000000005AEAQ"}|0x24ab6d73
13:47:21.84 (8797553075)|STATEMENT_EXECUTE|[61]
